url,length,has_https,num_dots,suspicious_keywords,is_phishing
http://miller-valencia.info/verify.php?id=8749,46,0,2,1,1
https://miller.com/marriage-firm-girl,37,1,1,0,0
https://fuentes.com/tough-statement,35,1,1,0,0
https://padilla-sexton.biz/expect-relationship,46,1,1,0,0
http://barker.info/login.php?id=1409,36,0,2,1,1
https://ho.net/community,24,1,1,0,0
http://mcdaniel-baldwin.com/update.php?id=5333,46,0,2,1,1
http://gonzalez-mitchell.net/verify.php?id=4115,47,0,2,1,1
http://garcia.info/secure.php?id=2208,37,0,2,1,1
https://perry.info/throughout-you-age,37,1,1,0,0
http://fitzpatrick-hansen.net/secure.php?id=4674,48,0,2,1,1
http://gonzales-kim.com/secure.php?id=5422,42,0,2,1,1
http://hernandez.biz/login.php?id=1753,38,0,2,1,1
http://andersen-cox.com/login.php?id=7338,41,0,2,1,1
http://barrett-ellis.com/update.php?id=6447,43,0,2,1,1
https://gill.com/view-minute-history,36,1,1,0,0
http://fischer.com/account.php?id=7745,38,0,2,1,1
http://contreras.com/update.php?id=4697,39,0,2,1,1
http://thompson.com/account.php?id=6023,39,0,2,1,1
http://simpson-phillips.org/verify.php?id=5741,46,0,2,1,1
http://logan-page.org/account.php?id=9312,41,0,2,1,1
http://mayer.com/secure.php?id=5215,35,0,2,1,1
https://snyder.com/other-listen-event,37,1,1,0,0
http://lawson.com/login.php?id=7049,35,0,2,1,1
http://moreno.com/update.php?id=1158,36,0,2,1,1
https://martinez-yates.com/usually-dinner,41,1,1,0,0
https://warren.com/important-despite,36,1,1,0,0
https://brooks-jackson.org/official-natural,43,1,1,0,0
http://turner-black.com/secure.php?id=2040,42,0,2,1,1
https://meza.info/main-interview-rest,37,1,1,0,0
https://valenzuela.com/since-country,36,1,1,0,0
http://williams.info/secure.php?id=3007,39,0,2,1,1
https://martin.info/modern-central,34,1,1,0,0
http://hoffman.com/login.php?id=3200,36,0,2,1,1
http://johnston.net/update.php?id=6295,38,0,2,1,1
https://sanders-wilson.com/along-property,41,1,1,0,0
http://martinez-brewer.net/account.php?id=4630,46,0,2,1,1
http://turner-pittman.net/secure.php?id=1715,44,0,2,1,1
https://glass.com/care-seek-similar,35,1,1,0,0
https://white.com/decision-among-stop,37,1,1,0,0
http://armstrong.com/update.php?id=4538,39,0,2,1,1
http://bryant.com/secure.php?id=5844,36,0,2,1,1
http://hughes-smith.info/account.php?id=1207,44,0,2,1,1
http://brown.com/update.php?id=4150,35,0,2,1,1
http://vargas.com/account.php?id=1653,37,0,2,1,1
http://smith.com/verify.php?id=7883,35,0,2,1,1
http://sparks.com/account.php?id=2330,37,0,2,1,1
http://greene.com/verify.php?id=4509,36,0,2,1,1
https://smith-sandoval.com/thousand-defense,43,1,1,0,0
http://thompson.com/login.php?id=5820,37,0,2,1,1
https://oliver.biz/investment-kid,33,1,1,0,0
http://banks.net/account.php?id=2775,36,0,2,1,1
http://guzman.com/account.php?id=7512,37,0,2,1,1
https://williams.info/morning-similar,37,1,1,0,0
http://morgan.biz/login.php?id=4394,35,0,2,1,1
https://dudley.com/face-challenge,33,1,1,0,0
http://coleman.com/account.php?id=7242,38,0,2,1,1
http://edwards.com/account.php?id=9945,38,0,2,1,1
https://jackson.com/buy-fast-tell,33,1,1,0,0
http://miranda.biz/update.php?id=7548,37,0,2,1,1
https://kelley.com/what-face-establish,38,1,1,0,0
https://pennington.com/wear-for-prove-rate,42,1,1,0,0
https://brown.org/side-across-heart,35,1,1,0,0
https://porter.com/site-hundred,31,1,1,0,0
http://mendoza-vasquez.net/secure.php?id=9479,45,0,2,1,1
http://evans.biz/login.php?id=9797,34,0,2,1,1
https://phillips.com/fine-hard-anyone,37,1,1,0,0
https://holmes.com/trip-wish-wear,33,1,1,0,0
http://hernandez.com/login.php?id=2761,38,0,2,1,1
http://maxwell.com/login.php?id=7267,36,0,2,1,1
https://krueger-medina.com/either-grow-clearly,46,1,1,0,0
http://peterson-pearson.net/update.php?id=1920,46,0,2,1,1
https://flores-luna.com/card-sense,34,1,1,0,0
https://gardner.org/high-environment-so,39,1,1,0,0
https://hunter.com/field-window,31,1,1,0,0
http://mcgrath.com/account.php?id=2443,38,0,2,1,1
https://smith.com/tax-father-also,33,1,1,0,0
https://walker-mcconnell.com/shake-born-draw-use,48,1,1,0,0
https://baker.com/magazine-line,31,1,1,0,0
http://abbott.net/login.php?id=4155,35,0,2,1,1
https://chung.info/record-last-apply,36,1,1,0,0
http://thompson.com/update.php?id=1601,38,0,2,1,1
https://young-huynh.com/later-reach-part,40,1,1,0,0
http://ramsey.com/secure.php?id=1086,36,0,2,1,1
http://king-lopez.com/login.php?id=7797,39,0,2,1,1
https://harris.biz/hair-court-team,34,1,1,0,0
http://robbins.com/login.php?id=4073,36,0,2,1,1
https://maldonado.info/describe-already,39,1,1,0,0
http://hunter-banks.biz/secure.php?id=5533,42,0,2,1,1
http://reynolds.com/update.php?id=7543,38,0,2,1,1
http://keller-joseph.com/update.php?id=8935,43,0,2,1,1
http://davis-malone.com/account.php?id=2084,43,0,2,1,1
http://cox.com/verify.php?id=7209,33,0,2,1,1
https://villa.com/three-board-health,36,1,1,0,0
http://butler.com/secure.php?id=8793,36,0,2,1,1
http://mcbride-berry.net/account.php?id=4566,44,0,2,1,1
https://walker.com/look-environmental,37,1,1,0,0
https://rojas.com/range-five-bill,33,1,1,0,0
https://chan-morris.biz/draw-at-fight-full,42,1,1,0,0
http://kennedy.com/update.php?id=3045,37,0,2,1,1
http://stein.info/verify.php?id=1815,36,0,2,1,1
http://sanders.com/login.php?id=2816,36,0,2,1,1
https://aguilar-brown.com/need-growth-poor-do,45,1,1,0,0
https://villarreal.com/safe-population-six,42,1,1,0,0
https://rivera.org/lawyer-training,34,1,1,0,0
http://martinez.com/update.php?id=8033,38,0,2,1,1
http://morgan.org/update.php?id=1857,36,0,2,1,1
http://stuart.com/account.php?id=2137,37,0,2,1,1
https://bennett-harding.com/article-use-unit,44,1,1,0,0
http://lin.com/secure.php?id=3851,33,0,2,1,1
https://lyons-khan.com/behavior-ground,38,1,1,0,0
https://elliott-strong.com/plan-thing,37,1,1,0,0
https://alvarez-bentley.com/between-business,44,1,1,0,0
http://richardson.net/account.php?id=8366,41,0,2,1,1
http://anderson.biz/account.php?id=6427,39,0,2,1,1
https://kelly.com/free-next-check,33,1,1,0,0
https://barber.com/hard-end-get-poor,36,1,1,0,0
http://chapman.com/verify.php?id=8612,37,0,2,1,1
https://miller.biz/require-cut-write,36,1,1,0,0
https://blankenship.com/sit-must-stage,38,1,1,0,0
http://lopez.com/secure.php?id=8242,35,0,2,1,1
https://jones.org/hit-glass-section,35,1,1,0,0
https://morrison.com/memory-relationship,40,1,1,0,0
https://benson.com/sometimes-cut-safe,37,1,1,0,0
http://reed.info/verify.php?id=5451,35,0,2,1,1
http://henderson.com/update.php?id=6511,39,0,2,1,1
https://williams.com/actually-to-set,36,1,1,0,0
http://johnston.com/update.php?id=6881,38,0,2,1,1
http://erickson.com/account.php?id=8438,39,0,2,1,1
http://johnson-hill.org/update.php?id=4033,42,0,2,1,1
http://stevens.com/update.php?id=9899,37,0,2,1,1
https://ward.com/ground-coach-its,33,1,1,0,0
https://west.com/push-everything,32,1,1,0,0
http://farley-benson.com/secure.php?id=9239,43,0,2,1,1
http://rice-nixon.net/update.php?id=2929,40,0,2,1,1
http://mcneil.com/verify.php?id=1525,36,0,2,1,1
http://warren-bradford.org/account.php?id=9984,46,0,2,1,1
https://jones.net/prevent-growth,32,1,1,0,0
http://richardson-ruiz.net/verify.php?id=3308,45,0,2,1,1
https://wilson-lawrence.info/shoulder-research,46,1,1,0,0
http://mcbride.net/account.php?id=6082,38,0,2,1,1
https://johnson-adams.net/story-might-west,42,1,1,0,0
https://sharp.com/give-sea-field,32,1,1,0,0
https://diaz.com/start-civil-push,33,1,1,0,0
https://garrison-mann.com/control-upon,38,1,1,0,0
http://peters.net/secure.php?id=9379,36,0,2,1,1
http://branch.biz/secure.php?id=5530,36,0,2,1,1
https://espinoza-hines.com/people-food-look,43,1,1,0,0
http://mosley.biz/secure.php?id=4340,36,0,2,1,1
https://anderson.com/executive-task,35,1,1,0,0
http://chavez.com/update.php?id=2983,36,0,2,1,1
http://bush.net/verify.php?id=7274,34,0,2,1,1
https://watson.com/walk-worker-happy,36,1,1,0,0
http://fox-hoover.com/update.php?id=5582,40,0,2,1,1
http://marshall.com/secure.php?id=1887,38,0,2,1,1
http://moore.com/update.php?id=5813,35,0,2,1,1
http://greer.org/login.php?id=5073,34,0,2,1,1
https://gonzalez-bell.net/head-dog-pressure,43,1,1,0,0
https://reynolds.com/treat-military,35,1,1,0,0
http://chaney.biz/account.php?id=3925,37,0,2,1,1
http://wilson.info/secure.php?id=8055,37,0,2,1,1
https://smith-burns.org/now-light-short,39,1,1,0,0
http://martin.com/verify.php?id=1627,36,0,2,1,1
http://ramirez.com/secure.php?id=9609,37,0,2,1,1
http://morgan.biz/account.php?id=8849,37,0,2,1,1
https://young-harris.com/pressure-far,37,1,1,0,0
http://levine.com/update.php?id=8699,36,0,2,1,1
http://thompson-hudson.com/login.php?id=1829,44,0,2,1,1
http://chandler-mckinney.com/login.php?id=4804,46,0,2,1,1
http://vasquez.info/verify.php?id=9261,38,0,2,1,1
https://smith-cruz.com/art-bit-figure,37,1,1,0,0
http://waters.com/login.php?id=6138,35,0,2,1,1
https://lee.com/worry-story-up,30,1,1,0,0
http://lawson-lopez.org/update.php?id=9167,42,0,2,1,1
https://bennett-nelson.com/yes-unit-stay,40,1,1,0,0
http://meyer-baker.com/account.php?id=4109,42,0,2,1,1
http://cole.com/secure.php?id=9254,34,0,2,1,1
http://gonzalez.com/login.php?id=6947,37,0,2,1,1
https://harper.com/when-although,32,1,1,0,0
https://thompson.com/movement-design,36,1,1,0,0
https://taylor.com/increase-instead,35,1,1,0,0
https://johnson.com/itself-mr-continue,38,1,1,0,0
http://flores.com/login.php?id=1514,35,0,2,1,1
http://allen.com/account.php?id=3858,36,0,2,1,1
https://black-reese.biz/learn-can-ahead,39,1,1,0,0
http://weaver.com/account.php?id=5891,37,0,2,1,1
http://hall-coffey.com/secure.php?id=3112,41,0,2,1,1
https://coleman-kane.com/fine-team-reduce,41,1,1,0,0
http://campbell.com/update.php?id=6772,38,0,2,1,1
https://atkins.com/place-candidate,34,1,1,0,0
https://davis.com/upon-hand-major-and,37,1,1,0,0
https://miller.com/for-machine-option,37,1,1,0,0
https://cole-anderson.com/wife-require-social,45,1,1,0,0
http://salazar.info/secure.php?id=9565,38,0,2,1,1
https://west-young.com/nearly-by-nearly,39,1,1,0,0
https://goodman.info/imagine-design,35,1,1,0,0
https://allen.info/rest-care-by-mouth,37,1,1,0,0
http://garcia.info/verify.php?id=8784,37,0,2,1,1
http://robertson.com/verify.php?id=3165,39,0,2,1,1
https://stone-boyer.com/response-respond,40,1,1,0,0
http://flowers.info/update.php?id=5480,38,0,2,1,1
http://rice.com/update.php?id=2876,34,0,2,1,1
https://collier.com/way-fill-physical,37,1,1,0,0
https://mcintosh-horton.org/first-since-keep,44,1,1,0,0
http://larson.com/update.php?id=4920,36,0,2,1,1
http://bowers.com/login.php?id=1424,35,0,2,1,1
https://humphrey-williams.biz/open-address-under,48,1,1,0,0
http://simpson.com/login.php?id=2800,36,0,2,1,1
http://perry.com/update.php?id=5381,35,0,2,1,1
https://gonzalez.com/take-network-others,40,1,1,0,0
http://marsh.com/update.php?id=3024,35,0,2,1,1
https://jones.com/public-individual,35,1,1,0,0
https://baird-james.com/voice-worker-piece,42,1,1,0,0
http://randolph.com/login.php?id=1653,37,0,2,1,1
https://rojas-soto.info/member-democrat,39,1,1,0,0
http://winters.com/verify.php?id=3303,37,0,2,1,1
http://lee-harris.org/verify.php?id=3881,40,0,2,1,1
https://brown-howard.com/experience-speech,42,1,1,0,0
https://pacheco.com/happen-loss,31,1,1,0,0
https://powers-chung.com/deal-opportunity,41,1,1,0,0
https://miller.org/strong-election,34,1,1,0,0
https://murphy.net/care-film-protect,36,1,1,0,0
https://leonard.biz/recently-anything,37,1,1,0,0
http://luna-turner.biz/secure.php?id=4997,41,0,2,1,1
http://williams.net/update.php?id=6400,38,0,2,1,1
http://duncan.com/update.php?id=4571,36,0,2,1,1
http://evans.com/verify.php?id=6942,35,0,2,1,1
https://huang.net/forward-although,34,1,1,0,0
http://cox-brown.com/update.php?id=6425,39,0,2,1,1
https://richards-harris.com/whatever-generation,47,1,1,0,0
https://hale.com/ago-yes-my-major,33,1,1,0,0
https://pineda-mendoza.info/expert-page-after,45,1,1,0,0
https://garcia-williams.com/score-catch-apply,45,1,1,0,0
https://allen.info/total-my-ask,31,1,1,0,0
http://case.net/account.php?id=5022,35,0,2,1,1
http://kaufman.net/secure.php?id=4249,37,0,2,1,1
https://kelley.com/window-yeah-level,36,1,1,0,0
http://munoz.com/account.php?id=4090,36,0,2,1,1
https://thomas-vazquez.com/society-over,39,1,1,0,0
http://vasquez-martin.com/verify.php?id=5352,44,0,2,1,1
http://barnes.biz/secure.php?id=6968,36,0,2,1,1
http://owens.net/secure.php?id=5497,35,0,2,1,1
http://jones-suarez.com/update.php?id=5930,42,0,2,1,1
http://lamb-martin.net/secure.php?id=9171,41,0,2,1,1
https://wells.com/begin-purpose,31,1,1,0,0
http://singleton-allen.com/login.php?id=8147,44,0,2,1,1
http://obrien.info/account.php?id=8529,38,0,2,1,1
https://shea.org/clearly-ok-defense,35,1,1,0,0
https://scott.org/represent-history,35,1,1,0,0
http://madden.info/login.php?id=6464,36,0,2,1,1
http://travis.com/update.php?id=2290,36,0,2,1,1
https://smith.com/billion-answer,32,1,1,0,0
https://hill.com/before-despite,31,1,1,0,0
https://brown.biz/it-myself-discover,36,1,1,0,0
http://bowers.net/update.php?id=8245,36,0,2,1,1
http://roth.org/account.php?id=7532,35,0,2,1,1
http://soto.com/account.php?id=8532,35,0,2,1,1
https://martinez-graves.org/act-pick-level-way,46,1,1,0,0
https://carter.com/rise-enter-car-you,37,1,1,0,0
https://porter-thomas.net/write-by-open-sense,45,1,1,0,0
https://gomez.com/total-person-public,37,1,1,0,0
http://hall.com/update.php?id=1672,34,0,2,1,1
http://edwards.com/account.php?id=6231,38,0,2,1,1
http://patel.com/update.php?id=5010,35,0,2,1,1
https://davis-hunt.com/music-least-film,39,1,1,0,0
http://ochoa-harper.org/update.php?id=2638,42,0,2,1,1
http://murphy.com/account.php?id=4728,37,0,2,1,1
http://petty.com/account.php?id=1231,36,0,2,1,1
http://rocha-moore.com/verify.php?id=9229,41,0,2,1,1
http://aguilar.org/verify.php?id=5339,37,0,2,1,1
https://strickland.com/land-democratic,38,1,1,0,0
https://diaz.com/against-serious,32,1,1,0,0
http://sullivan-schroeder.biz/verify.php?id=9179,48,0,2,1,1
http://powell-huff.com/account.php?id=8932,42,0,2,1,1
https://salinas.com/maybe-protect,33,1,1,0,0
http://lyons-banks.com/account.php?id=5155,42,0,2,1,1
https://phelps-graves.com/section-play,38,1,1,0,0
http://mercer.com/verify.php?id=3209,36,0,2,1,1
https://armstrong.org/behind-operation,38,1,1,0,0
http://marks-bradley.com/login.php?id=8532,42,0,2,1,1
https://dalton.net/court-do-skin-third,38,1,1,0,0
https://cruz.net/history-century,32,1,1,0,0
http://matthews.net/account.php?id=5050,39,0,2,1,1
https://simmons-reid.info/open-foot-on,38,1,1,0,0
https://myers.net/thousand-use-senior,37,1,1,0,0
https://young.com/watch-resource,32,1,1,0,0
http://johnson-williams.com/verify.php?id=7846,46,0,2,1,1
https://newton.org/build-list,29,1,1,0,0
http://byrd.org/verify.php?id=1726,34,0,2,1,1
https://kennedy.com/no-which-place,34,1,1,0,0
http://meyer.com/secure.php?id=9938,35,0,2,1,1
http://mitchell-davidson.net/account.php?id=7798,48,0,2,1,1
https://rios.org/road-modern-say-art,36,1,1,0,0
http://willis.com/login.php?id=4946,35,0,2,1,1
http://smith.org/account.php?id=2697,36,0,2,1,1
http://lewis.com/verify.php?id=6383,35,0,2,1,1
https://jackson.info/old-contain-manager,40,1,1,0,0
http://bautista-olson.net/verify.php?id=3471,44,0,2,1,1
https://hensley-morgan.com/business-career,42,1,1,0,0
http://west.com/login.php?id=6061,33,0,2,1,1
https://erickson.org/picture-do-case,36,1,1,0,0
https://compton.net/become-order,32,1,1,0,0
http://dunlap.net/account.php?id=6576,37,0,2,1,1
http://mcdonald-kelley.biz/login.php?id=7227,44,0,2,1,1
http://gray.org/secure.php?id=7081,34,0,2,1,1
https://knight.biz/today-here-however,37,1,1,0,0
http://alvarez.info/update.php?id=3463,38,0,2,1,1
http://wilson-johnson.net/secure.php?id=2020,44,0,2,1,1
http://oliver.com/login.php?id=7495,35,0,2,1,1
http://chavez.com/login.php?id=9317,35,0,2,1,1
https://sims-watson.biz/camera-sort-writer,42,1,1,0,0
https://wiley.com/own-manage-it-end,35,1,1,0,0
http://wilson-warren.org/secure.php?id=5114,43,0,2,1,1
http://vincent.com/login.php?id=5681,36,0,2,1,1
http://medina.com/secure.php?id=8609,36,0,2,1,1
https://camacho.com/employee-small,34,1,1,0,0
https://scott.net/memory-become,31,1,1,0,0
https://baker.net/attorney-gun,30,1,1,0,0
http://hull.com/update.php?id=7046,34,0,2,1,1
https://adams.com/meeting-four-serve,36,1,1,0,0
https://aguirre.com/those-education,35,1,1,0,0
http://colon.com/verify.php?id=8359,35,0,2,1,1
https://henry.com/from-couple-science,37,1,1,0,0
http://poole-parks.info/account.php?id=1187,43,0,2,1,1
https://patterson.biz/reduce-billion,36,1,1,0,0
https://ferguson.com/attention-democrat,39,1,1,0,0
http://martin.com/secure.php?id=8956,36,0,2,1,1
http://gallegos.net/verify.php?id=9938,38,0,2,1,1
http://baker.com/update.php?id=2531,35,0,2,1,1
http://moon.com/secure.php?id=2816,34,0,2,1,1
https://freeman-trevino.info/speak-woman,40,1,1,0,0
http://garcia.com/login.php?id=1126,35,0,2,1,1
http://romero.org/login.php?id=1420,35,0,2,1,1
http://smith-arnold.net/verify.php?id=3621,42,0,2,1,1
https://rodriguez-padilla.com/create-almost,43,1,1,0,0
http://smith.info/account.php?id=8430,37,0,2,1,1
http://gray.com/update.php?id=9327,34,0,2,1,1
https://larson.com/outside-against,34,1,1,0,0
https://roberts.com/at-able-but-itself,38,1,1,0,0
http://ray.biz/secure.php?id=4944,33,0,2,1,1
http://conley.com/login.php?id=7965,35,0,2,1,1
https://white.info/increase-require,35,1,1,0,0
http://lopez.com/update.php?id=2193,35,0,2,1,1
https://clark.biz/claim-travel-may,34,1,1,0,0
https://tran.biz/live-debate-arrive,35,1,1,0,0
http://hall-medina.net/secure.php?id=8601,41,0,2,1,1
http://mccoy.info/verify.php?id=8272,36,0,2,1,1
https://fletcher.com/center-his-south,37,1,1,0,0
https://white-maddox.info/leg-pay-free-bag,42,1,1,0,0
https://brown-mullins.com/western-think-play,44,1,1,0,0
http://nichols.com/update.php?id=2946,37,0,2,1,1
http://davis.com/account.php?id=5476,36,0,2,1,1
https://shah.com/push-painting,30,1,1,0,0
http://white.com/update.php?id=4705,35,0,2,1,1
http://clements.com/account.php?id=1858,39,0,2,1,1
https://smith.biz/natural-structure,35,1,1,0,0
http://hall-kane.com/secure.php?id=5397,39,0,2,1,1
http://farmer.com/account.php?id=9406,37,0,2,1,1
http://ford.net/verify.php?id=8531,34,0,2,1,1
http://castillo.net/verify.php?id=2402,38,0,2,1,1
https://jackson-goodwin.biz/how-wide-main-stop,46,1,1,0,0
http://davis.com/secure.php?id=2747,35,0,2,1,1
https://austin.com/side-way-understand,38,1,1,0,0
https://jackson-wilkins.com/conference-artist,45,1,1,0,0
https://thomas.com/pass-left-keep-most,38,1,1,0,0
https://reynolds.com/man-fight-machine,38,1,1,0,0
http://hawkins-benton.com/account.php?id=3170,45,0,2,1,1
http://castro-beltran.info/update.php?id=6608,45,0,2,1,1
http://scott-king.biz/verify.php?id=8319,40,0,2,1,1
http://weaver.com/secure.php?id=9116,36,0,2,1,1
https://mckinney-bolton.com/piece-bill-see-home,47,1,1,0,0
http://thomas.biz/account.php?id=9645,37,0,2,1,1
https://paul-costa.com/fact-us-pay-ability,42,1,1,0,0
https://garcia.com/wear-official-prove,38,1,1,0,0
http://gilmore.com/login.php?id=1151,36,0,2,1,1
http://wade.com/verify.php?id=8708,34,0,2,1,1
https://arellano-miranda.com/certainly-lose-rich,48,1,1,0,0
http://soto-cole.org/verify.php?id=8555,39,0,2,1,1
http://johnston.com/update.php?id=9307,38,0,2,1,1
https://moore.com/dark-may-gas-wind,35,1,1,0,0
https://harris.com/former-far-trouble,37,1,1,0,0
http://benson.com/login.php?id=8237,35,0,2,1,1
http://baker.com/account.php?id=4241,36,0,2,1,1
http://tran.info/verify.php?id=8685,35,0,2,1,1
http://rogers.com/update.php?id=1188,36,0,2,1,1
http://lopez.com/account.php?id=1916,36,0,2,1,1
http://fisher.com/account.php?id=6143,37,0,2,1,1
http://garcia.com/update.php?id=2320,36,0,2,1,1
http://matthews.com/secure.php?id=6574,38,0,2,1,1
https://kennedy.net/also-fire-worker,36,1,1,0,0
http://dominguez-hicks.info/verify.php?id=7897,46,0,2,1,1
http://neal-dickerson.com/login.php?id=2519,43,0,2,1,1
http://townsend.com/update.php?id=6310,38,0,2,1,1
https://hicks-walter.info/lay-their-quickly,43,1,1,0,0
http://mercado.com/secure.php?id=1606,37,0,2,1,1
http://jenkins-morton.org/verify.php?id=7026,44,0,2,1,1
http://lewis.org/secure.php?id=8007,35,0,2,1,1
http://davis.biz/secure.php?id=2734,35,0,2,1,1
https://gilbert.com/site-weight-least,37,1,1,0,0
https://king.info/minute-will-issue,35,1,1,0,0
http://rodriguez-welch.com/secure.php?id=6700,45,0,2,1,1
http://young.com/login.php?id=8450,34,0,2,1,1
http://oliver.com/secure.php?id=9151,36,0,2,1,1
https://smith.org/road-control-score,36,1,1,0,0
http://martin-anthony.org/verify.php?id=4457,44,0,2,1,1
http://scott-phillips.com/verify.php?id=4968,44,0,2,1,1
http://guerrero-smith.biz/secure.php?id=7071,44,0,2,1,1
http://webb-boyd.com/login.php?id=4180,38,0,2,1,1
http://nelson.org/update.php?id=5557,36,0,2,1,1
https://clark.com/high-training,31,1,1,0,0
http://morgan-mullen.biz/account.php?id=6352,44,0,2,1,1
https://romero-dixon.org/day-these-each,39,1,1,0,0
http://miller.com/update.php?id=5941,36,0,2,1,1
https://boyer.com/exist-pressure,32,1,1,0,0
http://hutchinson.com/secure.php?id=9233,40,0,2,1,1
http://ward-leach.info/update.php?id=4185,41,0,2,1,1
https://harrell-lewis.com/dog-budget-personal,45,1,1,0,0
http://curry-smith.com/update.php?id=2625,41,0,2,1,1
http://nichols-golden.com/verify.php?id=2017,44,0,2,1,1
http://riley.net/secure.php?id=7790,35,0,2,1,1
https://yates.info/light-eight-then,35,1,1,0,0
https://wells.info/foreign-concern-get,38,1,1,0,0
http://green-scott.com/login.php?id=7142,40,0,2,1,1
https://villegas-oliver.com/we-time-probably,44,1,1,0,0
https://whitehead.org/citizen-where,35,1,1,0,0
http://moore-garcia.com/secure.php?id=1317,42,0,2,1,1
https://patterson-fisher.com/music-play-but,43,1,1,0,0
https://myers.com/hundred-other-bed,35,1,1,0,0
http://benjamin-mcdaniel.com/verify.php?id=5371,47,0,2,1,1
https://clark.com/rather-deep,29,1,1,0,0
http://waters.com/update.php?id=8048,36,0,2,1,1
http://roberts-hart.com/update.php?id=9138,42,0,2,1,1
http://murphy-phillips.info/update.php?id=8119,46,0,2,1,1
https://price.com/everybody-name-care,37,1,1,0,0
http://turner-roy.com/secure.php?id=4279,40,0,2,1,1
https://hull.com/seem-field-concern,35,1,1,0,0
https://moore.com/change-test-teacher,37,1,1,0,0
https://lopez-woods.com/realize-house-ten,41,1,1,0,0
http://mckinney.com/login.php?id=1750,37,0,2,1,1
http://guerrero-parker.net/login.php?id=9693,44,0,2,1,1
https://yang.com/set-full-space,31,1,1,0,0
https://walker.net/someone-anything,35,1,1,0,0
http://atkinson.com/login.php?id=2874,37,0,2,1,1
http://andrews.com/account.php?id=1689,38,0,2,1,1
https://everett.com/lose-wear-this-each,39,1,1,0,0
https://hester-adams.com/court-back-message,43,1,1,0,0
http://rodgers-gutierrez.com/login.php?id=2592,46,0,2,1,1
https://salas-smith.com/among-degree,36,1,1,0,0
http://campbell.biz/verify.php?id=9835,38,0,2,1,1
http://andersen.info/secure.php?id=7878,39,0,2,1,1
http://ross-knight.net/update.php?id=4613,41,0,2,1,1
http://ramirez-ford.org/login.php?id=5082,41,0,2,1,1
http://patterson-johnson.com/account.php?id=9148,48,0,2,1,1
https://cummings.org/drug-less-public,37,1,1,0,0
http://contreras.com/update.php?id=1672,39,0,2,1,1
https://johnson.com/thing-bring-huge,36,1,1,0,0
http://barber.com/login.php?id=7329,35,0,2,1,1
https://hampton.org/organization-wonder,39,1,1,0,0
https://oliver-fuller.info/country-so-look,42,1,1,0,0
http://peterson.com/login.php?id=8802,37,0,2,1,1
https://ramirez.com/course-manager,34,1,1,0,0
https://bartlett.com/item-blood-agent,37,1,1,0,0
http://calhoun.com/update.php?id=1651,37,0,2,1,1
http://kaufman.com/verify.php?id=8744,37,0,2,1,1
https://hicks-white.biz/resource-she-learn,42,1,1,0,0
http://young-leonard.info/secure.php?id=7118,44,0,2,1,1
http://lewis.com/update.php?id=6067,35,0,2,1,1
http://brady.com/secure.php?id=6139,35,0,2,1,1
https://cruz-stanley.info/figure-have-month,43,1,1,0,0
https://rodriguez.biz/leg-ask-office,36,1,1,0,0
http://reed.info/account.php?id=7132,36,0,2,1,1
https://brown.com/unit-particular,33,1,1,0,0
http://perez-king.net/login.php?id=3252,39,0,2,1,1
https://skinner.com/at-all-group-seek,37,1,1,0,0
https://contreras.com/right-go-fight,36,1,1,0,0
https://johnson.biz/word-form-send,34,1,1,0,0
https://griffith-lopez.com/everything-believe,45,1,1,0,0
https://cummings.biz/early-against,34,1,1,0,0
http://wallace.com/account.php?id=8434,38,0,2,1,1
http://wilson.com/secure.php?id=2989,36,0,2,1,1
http://richard.com/secure.php?id=7464,37,0,2,1,1
http://mccann.com/login.php?id=3549,35,0,2,1,1
http://peters-zimmerman.info/secure.php?id=8398,47,0,2,1,1
http://graham.com/update.php?id=1434,36,0,2,1,1
http://hart-davis.biz/secure.php?id=8285,40,0,2,1,1
http://allen.com/update.php?id=6994,35,0,2,1,1
http://shepherd.com/update.php?id=4258,38,0,2,1,1
http://mendez.com/account.php?id=5272,37,0,2,1,1
http://oconnell-johnson.org/update.php?id=7626,46,0,2,1,1
https://shaw-gonzalez.com/some-reason-even,42,1,1,0,0
http://duran.com/update.php?id=9701,35,0,2,1,1
https://daugherty.com/pull-put-along,36,1,1,0,0
http://burton-moore.com/update.php?id=7172,42,0,2,1,1
http://griffin.com/secure.php?id=8702,37,0,2,1,1
http://fitzgerald.org/account.php?id=2374,41,0,2,1,1
http://reed-martinez.info/update.php?id=7232,44,0,2,1,1
http://rogers.com/update.php?id=2113,36,0,2,1,1
https://williams-smith.com/huge-majority-five,45,1,1,0,0
http://lee.com/update.php?id=9882,33,0,2,1,1
https://smith.biz/letter-year-usually,37,1,1,0,0
http://charles.com/login.php?id=5941,36,0,2,1,1
https://avery.net/learn-unit-person,35,1,1,0,0
http://wu.com/secure.php?id=4119,32,0,2,1,1
https://mcmillan.com/campaign-know-want,39,1,1,0,0
http://daniel-hernandez.info/update.php?id=7333,47,0,2,1,1
https://lane-allen.biz/course-hope-stand,40,1,1,0,0
http://brown.com/secure.php?id=8253,35,0,2,1,1
http://hall-carrillo.com/secure.php?id=4501,43,0,2,1,1
http://evans-campbell.com/verify.php?id=9837,44,0,2,1,1
http://beck.com/verify.php?id=2225,34,0,2,1,1
http://robles.org/update.php?id=8811,36,0,2,1,1
